model_name,image_file_name,image_url,product_url
epiphone les paul standard 60s ebony,epiphone_les_paul_standard_60s_ebony.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_48/482471/14945360_800.jpg,https://www.thomann.de/gr/epiphone_les_paul_standard_60s_ebony.htm?type=category
epiphone les paul standard 50s mg,epiphone_les_paul_standard_50s_mg.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_48/482226/15048120_800.jpg,https://www.thomann.de/gr/epiphone_les_paul_standard_50s_mg.htm?type=category
gibson lp axcess custom figured bb,gibson_lp_axcess_custom_figured_bb.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_45/459749/16526166_800.jpg,https://www.thomann.de/gr/gibson_lp_axcess_custom_figured_bb.htm?type=category
epiphone les paul custom ebony w case,epiphone_les_paul_custom_ebony_w_case.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_53/538644/17045353_800.jpg,https://www.thomann.de/gr/epiphone_les_paul_custom_ebony_w_case.htm?type=category
gibson les paul 56 goldtop vos,gibson_les_paul_56_goldtop_vos.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_45/459287/13946646_800.jpg,https://www.thomann.de/gr/gibson_les_paul_56_goldtop_vos.htm?type=category
gibson les paul slash jessica hb rb,gibson_les_paul_slash_jessica_hb_rb.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_58/588971/19059723_800.jpg,https://www.thomann.de/gr/gibson_les_paul_slash_jessica_hb_rb.htm?type=category
gibson les paul supreme trans ebony b,gibson_les_paul_supreme_trans_ebony_b.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_56/567233/18630577_800.jpg,https://www.thomann.de/gr/gibson_les_paul_supreme_trans_ebony_b.htm?type=category
epiphone les paul custom alpine w case,epiphone_les_paul_custom_alpine_w_case.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_53/538646/17044908_800.jpg,https://www.thomann.de/gr/epiphone_les_paul_custom_alpine_w_case.htm?type=category
gibson les paul 57 black beauty 2pu,gibson_les_paul_57_black_beauty_2pu.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_42/429300/13301311_800.jpg,https://www.thomann.de/gr/gibson_les_paul_57_black_beauty_2pu.htm?type=category
gibson les paul standard 60s it,gibson_les_paul_standard_60s_it.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_46/462509/18203706_800.jpg,https://www.thomann.de/gr/gibson_les_paul_standard_60s_it.htm?type=category
gibson les paul standard 50s trans.bb,gibson_les_paul_standard_50s_trans.bb.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_56/569907/18526148_800.jpg,https://www.thomann.de/gr/gibson_les_paul_standard_50s_trans.bb.htm?type=category
gibson les paul 68 custom ebony ula,gibson_les_paul_68_custom_ebony_ula.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_50/504251/16139226_800.jpg,https://www.thomann.de/gr/gibson_les_paul_68_custom_ebony_ula.htm?type=category
gibson lp standard adam jones asb,gibson_lp_standard_adam_jones_asb.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_53/539858/18355464_800.jpg,https://www.thomann.de/gr/gibson_lp_standard_adam_jones_asb.htm?type=category
gibson les paul 68 custom reissue eb,gibson_les_paul_68_custom_reissue_eb.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_45/459597/13946926_800.jpg,https://www.thomann.de/gr/gibson_les_paul_68_custom_reissue_eb.htm?type=category
gibson les paul custom aw,gibson_les_paul_custom_aw.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_17/177619/7389393_800.jpg,https://www.thomann.de/gr/gibson_les_paul_custom_aw.htm?type=category
gibson les paul standard 50s trans ox,gibson_les_paul_standard_50s_trans_ox.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_60/601383/19501590_800.jpg,https://www.thomann.de/gr/gibson_les_paul_standard_50s_trans_ox.htm?type=category
gibson les paul modern lite gms,gibson_les_paul_modern_lite_gms.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_56/569733/19332221_800.jpg,https://www.thomann.de/gr/gibson_les_paul_modern_lite_gms.htm?type=category
harley benton sc 450 p90 gt classic series,harley_benton_sc_450_p90_gt_classic_series.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_36/362546/16081158_800.jpg,https://www.thomann.de/gr/harley_benton_sc_450_p90_gt_classic_series.htm?type=category
epiphone les paul custom ebony w bag,epiphone_les_paul_custom_ebony_w_bag.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_53/538643/17045508_800.jpg,https://www.thomann.de/gr/epiphone_les_paul_custom_ebony_w_bag.htm?type=category
esp ltd ec black metall blks,esp_ltd_ec_black_metall_blks.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_43/431676/13965251_800.jpg,https://www.thomann.de/gr/esp_ltd_ec_black_metall_blks.htm?type=category
epiphone les paul standard 50s vss,epiphone_les_paul_standard_50s_vss.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_48/482229/15196773_800.jpg,https://www.thomann.de/gr/epiphone_les_paul_standard_50s_vss.htm?type=category
gibson les paul standard 60s cardinal,gibson_les_paul_standard_60s_cardinal.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_60/601386/19501930_800.jpg,https://www.thomann.de/gr/gibson_les_paul_standard_60s_cardinal.htm?type=category
esp ltd ec 256 qm black cherry sb,esp_ltd_ec_256_qm_black_cherry_sb.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_58/584442/19401451_800.jpg,https://www.thomann.de/gr/esp_ltd_ec_256_qm_black_cherry_sb.htm?type=category
harley benton sc 500 wh vintage series,harley_benton_sc_500_wh_vintage_series.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_36/362634/16540581_800.jpg,https://www.thomann.de/gr/harley_benton_sc_500_wh_vintage_series.htm?type=category
schecter solo ii sls elite evil twin,schecter_solo_ii_sls_elite_evil_twin.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_53/536300/16951808_800.jpg,https://www.thomann.de/gr/schecter_solo_ii_sls_elite_evil_twin.htm?type=category
gibson lp axcess custom fr eb,gibson_lp_axcess_custom_fr_eb.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_45/459745/14024917_800.jpg,https://www.thomann.de/gr/gibson_lp_axcess_custom_fr_eb.htm?type=category
dangelico dlx atlantic baritone walnut,dangelico_dlx_atlantic_baritone_walnut.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_55/553319/17875883_800.jpg,https://www.thomann.de/gr/dangelico_dlx_atlantic_baritone_walnut.htm?type=category
harley benton agufish custom signature pb,harley_benton_agufish_custom_signature_pb.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_56/563379/19387861_800.jpg,https://www.thomann.de/gr/harley_benton_agufish_custom_signature_pb.htm?type=category
