model_name,image_file_name,image_url,product_url
gibson sg 61 standard vc,gibson_sg_61_standard_vc.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_46/462531/14269873_800.jpg,https://www.thomann.de/gr/gibson_sg_61_standard_vc.htm?type=category
prs s2 custom 24 08 fgbpb,prs_s2_custom_24_08_fgbpb.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_59/597598/19356471_800.jpg,https://www.thomann.de/gr/prs_s2_custom_24_08_fgbpb.htm?type=category
squier classic vibe 60s mustang cor,squier_classic_vibe_60s_mustang_cor.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_56/566549/18352243_800.jpg,https://www.thomann.de/gr/squier_classic_vibe_60s_mustang_cor.htm?type=category
epiphone sg standard ebony,epiphone_sg_standard_ebony.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_48/482567/15102473_800.jpg,https://www.thomann.de/gr/epiphone_sg_standard_ebony.htm?type=category
prs se dgt gold top,prs_se_dgt_gold_top.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_55/557654/19632229_800.jpg,https://www.thomann.de/gr/prs_se_dgt_gold_top.htm?type=category
prs se ce 24 bu,prs_se_ce_24_bu.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_57/577381/18611818_800.jpg,https://www.thomann.de/gr/prs_se_ce_24_bu.htm?type=category
danelectro 59m nos orange metalflake,danelectro_59m_nos_orange_metalflake.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_49/491877/15027205_800.jpg,https://www.thomann.de/gr/danelectro_59m_nos_orange_metalflake.htm?type=category
epiphone sg modern figured purple burst,epiphone_sg_modern_figured_purple_burst.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_56/569641/19034143_800.jpg,https://www.thomann.de/gr/epiphone_sg_modern_figured_purple_burst.htm?type=category
yamaha revstar rsp20x r br. charcoal,yamaha_revstar_rsp20x_r_br._charcoal.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_53/539406/17073443_800.jpg,https://www.thomann.de/gr/yamaha_revstar_rsp20x_r_br._charcoal.htm?type=category
yamaha revstar rss20 sunset burst,yamaha_revstar_rss20_sunset_burst.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_53/539446/18635517_800.jpg,https://www.thomann.de/gr/yamaha_revstar_rss20_sunset_burst.htm?type=category
prs s2 custom 24 08 black amber,prs_s2_custom_24_08_black_amber.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_59/593337/19203383_800.jpg,https://www.thomann.de/gr/prs_s2_custom_24_08_black_amber.htm?type=category
yamaha revstar rsp20 moonlight blue,yamaha_revstar_rsp20_moonlight_blue.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_53/539377/18889997_800.jpg,https://www.thomann.de/gr/yamaha_revstar_rsp20_moonlight_blue.htm?type=category
prs se ce 24 standard satin md,prs_se_ce_24_standard_satin_md.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_60/601451/19505540_800.jpg,https://www.thomann.de/gr/prs_se_ce_24_standard_satin_md.htm?type=category
harley benton dc junior fat faded cherry,harley_benton_dc_junior_fat_faded_cherry.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_47/478683/16526126_800.jpg,https://www.thomann.de/gr/harley_benton_dc_junior_fat_faded_cherry.htm?type=category
hagstrom megin grey burst,hagstrom_megin_grey_burst.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_60/600956/19483710_800.jpg,https://www.thomann.de/gr/hagstrom_megin_grey_burst.htm?type=category
prs se swamp ash special ch,prs_se_swamp_ash_special_ch.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_57/577387/18612088_800.jpg,https://www.thomann.de/gr/prs_se_swamp_ash_special_ch.htm?type=category
yamaha revstar rse20 black,yamaha_revstar_rse20_black.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_53/539483/18279595_800.jpg,https://www.thomann.de/gr/yamaha_revstar_rse20_black.htm?type=category
prs se ce 24 standard satin tu,prs_se_ce_24_standard_satin_tu.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_58/585629/19062278_800.jpg,https://www.thomann.de/gr/prs_se_ce_24_standard_satin_tu.htm?type=category
prs se swamp ash special vs,prs_se_swamp_ash_special_vs.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_57/577389/18612228_800.jpg,https://www.thomann.de/gr/prs_se_swamp_ash_special_vs.htm?type=category
prs modern eagle v cobalt sb,prs_modern_eagle_v_cobalt_sb.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_59/594647/19473461_800.jpg,https://www.thomann.de/gr/prs_modern_eagle_v_cobalt_sb.htm?type=category
